id,fecha,hora,estado,estado_de_venta,cliente,dpi,combo_o_single,departamento,municipio,codigo_tv,codigo_velocidad,codigo_tel,equipo_adicional,direccion_instalacion,codigo_combo_o_single,costo_instalacion,motivo_de_rechazo,codigo_pago,numero_servicio,premium_adicionales,numero_anexo,cancelado,no_ot,plan,orden,msisdn,cancelada
1503229,2021-09-06 17:20:06.0,17:20,ERRORDOCUMENTO,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,647,,,,BOULEVARD 1,HH-HFC-L10,200,,123456896879,T63560,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L10,1503229,,No
1503230,2021-09-06 17:29:07.0,17:29,serviceAddress,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,single,GUATEMALA,,,,,,BOULEVARD 1,,,,,T63560,,,,,,1503230,,No
1503236,2021-09-07 10:59:15.0,10:59,created,PENDIENTE,"ABU SALIM ",1788988560101,single,,,,,,,,,,,,,,,,,,1503236,,No
1503247,2021-09-07 06:51:14.0,06:51,address,PENDIENTE,"ABU SALIM ",1584641920101,single,,,,,,,CALLE 17,,,,,,,,,,,1503247,,No
1503257,2021-09-07 10:46:03.0,10:46,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503257,,No
1503258,2021-09-07 10:50:05.0,10:50,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503258,,No
1503261,2021-09-07 11:05:44.0,11:05,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503261,,No
1503266,2021-09-07 11:31:54.0,11:31,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503266,,No
1503278,2021-09-07 12:26:20.0,12:26,address,PENDIENTE,"ABU SALIM ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503278,,No
1503292,2021-09-08 09:33:45.0,09:33,created,PENDIENTE,"ABU SALIM ",2580408660101,single,,,,,,,,,,,,,,,,,,1503292,,No
1503295,2021-09-08 11:01:32.0,11:01,created,PENDIENTE,"ABU SALIM ",1932067490101,single,,,,,,,,,,,,,,,,,,1503295,,No
1503297,2021-09-08 05:18:49.0,05:18,customerInfo,PENDIENTE,"ABU SALIM ",12345,single,,,,,,,CALLE 15,,,,,,,,,,,1503297,,No
1503336,2021-09-09 12:29:27.0,12:29,customerInfo,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,single,SACATEPEQUEZ,,,,,,BOULEVARD 1,,,,,,,,,,,1503336,,No
1503339,2021-09-09 14:02:26.0,14:02,FINALIZADA,FINALIZADA,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,EL PROGRESO,,106,,,,BOULEVARD 1,HH-HFC-L10,200,,123456896879,T63560,17-Detalle de llamadas-380-HBO Max HD 2M,,,9433826,HH-HFC-L10,1503339,,No
1503339,2021-09-09 14:02:26.0,14:02,FINALIZADA,FINALIZADA,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,EL PROGRESO,,647,,,,BOULEVARD 1,HH-HFC-L10,200,,123456896879,T63560,17-Detalle de llamadas-380-HBO Max HD 2M,,,9433826,HH-HFC-L10,1503339,,No
1503341,2021-09-09 15:46:34.0,15:46,contactInfo,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,106,,,,BOULEVARD 1,HH-HFC-L10,200,,,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L10,1503341,,No
1503341,2021-09-09 15:46:34.0,15:46,contactInfo,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,647,,,,BOULEVARD 1,HH-HFC-L10,200,,,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L10,1503341,,No
1503351,2021-09-10 10:02:31.0,10:02,created,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,,,,,,,,,,,,1503351,,No
1503352,2021-09-10 04:19:24.0,04:19,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503352,,No
1503353,2021-09-10 10:26:43.0,10:26,created,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,,,,,,,,,,,,1503353,,No
1503357,2021-09-10 04:47:36.0,04:47,currentAccount,PENDIENTE,"MARKO ANTONIO HERRERA GONZALEZ ",7472339889,single,,,,,,,,,,,,,,57846451,,,,1503357,50214209843,No
1503365,2021-09-10 08:17:58.0,08:17,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503365,,No
1503370,2021-09-10 08:33:56.0,08:33,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503370,,No
1503384,2021-09-10 16:38:29.0,16:38,appointment,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,SOLOLA,,416,,,,BOULEVARD 3,HH-HFC-855,100,,123456896879,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-855,1503384,,No
1503384,2021-09-10 16:38:29.0,16:38,appointment,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,SOLOLA,,449,,,,BOULEVARD 3,HH-HFC-855,100,,123456896879,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-855,1503384,,No
1503386,2021-09-12 20:19:28.0,20:19,created,PENDIENTE,"SALIM ABI ",123,single,,,,,,,,,,,,,,,,,,1503386,,No
1503392,2021-09-13 12:19:03.0,12:19,created,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,,,,,,,,,,,,1503392,,No
1503395,2021-09-13 16:26:51.0,16:26,created,PENDIENTE,"ABU SALIM ",1584641920101,single,,,,,,,,,,,,,,,,,,1503395,,No
1503400,2021-09-13 13:27:24.0,13:27,contactInfo,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,647,,,,BOULEVARD 1,HH-HFC-L05,200,,,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L05,1503400,,No
1503400,2021-09-13 13:27:24.0,13:27,contactInfo,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,106,,,,BOULEVARD 1,HH-HFC-L05,200,,,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L05,1503400,,No
1503410,2021-09-14 11:44:49.0,11:44,offer,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,106,,,,AVENIDA 1,HH-HFC-L11,200,,,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L11,1503410,,No
1503410,2021-09-14 11:44:49.0,11:44,offer,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,647,,,,AVENIDA 1,HH-HFC-L11,200,,,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L11,1503410,,No
1503417,2021-09-14 13:19:21.0,13:19,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503417,,No
1503421,2021-09-14 15:26:13.0,15:26,serviceAddress,PENDIENTE,"MARCO RENE VILLATORO LOPEZ ",2560107490101,single,GUATEMALA,,,,,,AVENIDA 12B,,,,,601,,,,,,1503421,,No
1503424,2021-09-15 04:31:45.0,04:31,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,G08438,,,,,,1503424,,No
1503429,2021-09-15 07:13:27.0,07:13,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,G08438,,,,,,1503429,,No
1503432,2021-09-15 05:49:50.0,05:49,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD 10 10-22 SAN FERNANDO,HH-HFC-861,200,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503432,,No
1503432,2021-09-15 05:49:50.0,05:49,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD 10 10-22 SAN FERNANDO,HH-HFC-861,200,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503432,,No
1503437,2021-09-15 08:26:28.0,08:26,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,G08438,,,,,,1503437,,No
1503451,2021-09-15 10:22:28.0,10:22,taxationInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,combo,GUATEMALA,,416,,,,KILOMETRO 10 10-22 SAN FERNANDO,HH-HFC-861,100,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503451,,No
1503451,2021-09-15 10:22:28.0,10:22,taxationInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,combo,GUATEMALA,,451,,,,KILOMETRO 10 10-22 SAN FERNANDO,HH-HFC-861,100,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503451,,No
1503354,2021-09-10 10:34:47.0,10:34,created,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,,,,,,,,,,,,1503354,,No
1503379,2021-09-10 18:21:18.0,18:21,created,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,,,,,,,,,,,,1503379,,No
1503381,2021-09-10 16:23:22.0,16:23,ASISTIDA,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,106,,,,BOULEVARD 1,HH-HFC-L04,200,,123456896879,1062415,380-HBO Max HD 2M,,,,HH-HFC-L04,1503381,,No
1503381,2021-09-10 16:23:22.0,16:23,ASISTIDA,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,647,,,,BOULEVARD 1,HH-HFC-L04,200,,123456896879,1062415,380-HBO Max HD 2M,,,,HH-HFC-L04,1503381,,No
1503382,2021-09-10 16:29:59.0,16:29,ASISTIDA,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,647,,,,BOULEVARD 1,HH-HFC-L10,200,,123456896879,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L10,1503382,,No
1503382,2021-09-10 16:29:59.0,16:29,ASISTIDA,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,106,,,,BOULEVARD 1,HH-HFC-L10,200,,123456896879,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L10,1503382,,No
1503391,2021-09-13 08:50:18.0,08:50,created,PENDIENTE,"MOHAN VINU ",1584641920101,single,,,,,,,,,,,,,,,,,,1503391,,No
1503401,2021-09-13 21:27:44.0,21:27,created,PENDIENTE,"DANTE MUNOZ ",1614689690101,single,,,,,,,,,,,,,,,,,,1503401,,No
1503408,2021-09-14 09:25:17.0,09:25,serviceAddress,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,single,CHIMALTENANGO,,,,,,AVENIDA 1,,,,,1062415,,,,,,1503408,,No
1503409,2021-09-14 11:08:05.0,11:08,ASISTIDA,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,106,,,,AVENIDA 3,HH-HFC-L05,200,,123456896879,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L05,1503409,,No
1503409,2021-09-14 11:08:05.0,11:08,ASISTIDA,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,647,,,,AVENIDA 3,HH-HFC-L05,200,,123456896879,1062415,17-Detalle de llamadas-380-HBO Max HD 2M,,,,HH-HFC-L05,1503409,,No
1503416,2021-09-14 12:53:56.0,12:53,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,1234,,,,,,1503416,,No
1503419,2021-09-14 13:28:14.0,13:28,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503419,,No
1503423,2021-09-15 04:19:46.0,04:19,address,PENDIENTE,"SDFD SDSFDSFDS ",2198410550103,single,,,,,,,CALLE TEST,,,,,,,,,,,1503423,,No
1503427,2021-09-15 11:13:52.0,11:13,created,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",1614689690101,single,,,,,,,,,,,,,,,,,,1503427,,No
1503446,2021-09-15 09:38:27.0,09:38,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,014D868216,,,,,,1503446,,No
1503447,2021-09-15 09:40:30.0,09:40,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503447,,No
1503448,2021-09-15 09:47:18.0,09:47,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503448,,No
1503449,2021-09-15 10:05:39.0,10:05,taxationInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,combo,GUATEMALA,,451,,,,DIAGONAL 10 10-22 SAN FERNANDO,HH-HFC-861,200,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503449,,No
1503449,2021-09-15 10:05:39.0,10:05,taxationInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,combo,GUATEMALA,,416,,,,DIAGONAL 10 10-22 SAN FERNANDO,HH-HFC-861,200,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503449,,No
1503457,2021-09-15 12:07:07.0,12:07,ASISTIDA,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD 3432432,HH-HFC-861,200,,765657657,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503457,,No
1503457,2021-09-15 12:07:07.0,12:07,ASISTIDA,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD 3432432,HH-HFC-861,200,,765657657,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503457,,No
1503463,2021-09-16 15:54:20.0,15:54,offer,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,106,,,,AVENIDA 1,HH-HFC-L06,200,,,1062415,17-Detalle de llamadas-380-HBO Max HD 2M-647-Plan adicional Avanzada HD SC-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-905-PAQUETE FOX+ HD-906-PAQUETE HP HD,,,,HH-HFC-L06,1503463,,No
1503463,2021-09-16 15:54:20.0,15:54,offer,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,647,,,,AVENIDA 1,HH-HFC-L06,200,,,1062415,17-Detalle de llamadas-380-HBO Max HD 2M-647-Plan adicional Avanzada HD SC-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-905-PAQUETE FOX+ HD-906-PAQUETE HP HD,,,,HH-HFC-L06,1503463,,No
1503468,2021-09-16 10:19:53.0,10:19,serviceAddress,PENDIENTE,"JUSTO LEONEL GARCIA MARROQUIN ",1584641920101,combo,GUATEMALA,,416,,,,CALLE 17,HH-HFC-861,200,,1,23010627,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503468,,No
1503468,2021-09-16 10:19:53.0,10:19,serviceAddress,PENDIENTE,"JUSTO LEONEL GARCIA MARROQUIN ",1584641920101,combo,GUATEMALA,,451,,,,CALLE 17,HH-HFC-861,200,,1,23010627,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503468,,No
1503469,2021-09-16 09:40:30.0,09:40,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-907-PLAN ONETV,,,,HH-HFC-861,1503469,,No
1503469,2021-09-16 09:40:30.0,09:40,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-907-PLAN ONETV,,,,HH-HFC-861,1503469,,No
1503473,2021-09-16 10:38:17.0,10:38,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-907-PLAN ONETV,,,,HH-HFC-861,1503473,,No
1503473,2021-09-16 10:38:17.0,10:38,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-907-PLAN ONETV,,,,HH-HFC-861,1503473,,No
1503474,2021-09-16 19:02:05.0,19:02,created,PENDIENTE,"ABU SALIM ",1584641920101,single,,,,,,,,,,,,,,,,,,1503474,,No
1503338,2021-09-09 13:04:37.0,13:04,ERRORDOCUMENTO,PENDIENTE,"HERROD  KEVIN JIMENEZ BOYLE ",2358294550301,single,GUATEMALA,,106,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,706326,,,,,HH-HFC-642,1503338,33124536,No
1503356,2021-09-10 10:47:11.0,10:47,created,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,,,,,,,,,,,,1503356,,No
1503359,2021-09-10 07:09:56.0,07:09,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503359,,No
1503369,2021-09-10 08:28:00.0,08:28,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503369,,No
1503376,2021-09-10 09:42:17.0,09:42,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,CARRETERA QWERTY,,,,,,,,,,,1503376,,No
1503378,2021-09-10 18:20:22.0,18:20,created,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,,,,,,,,,,,,1503378,,No
1503388,2021-09-12 20:39:12.0,20:39,created,PENDIENTE,"SALIM ABI ",111,single,,,,,,,,,,,,,,,,,,1503388,,No
1503389,2021-09-13 05:15:05.0,05:15,address,PENDIENTE,"ABU SALIM ",1584641920101,single,,,,,,,CALLE 17,,,,,,,,,,,1503389,,No
1503390,2021-09-13 08:45:58.0,08:45,created,PENDIENTE,"ABU SALIM ",1584641920101,single,,,,,,,,,,,,,,,,,,1503390,,No
1503404,2021-09-13 16:20:40.0,16:20,RECHAZADA,RECHAZADA,"MARCO RENE VILLATORO LOPEZ ",2560107490101,combo,GUATEMALA,,647,,,,AVENIDA 12B CASA NO 2-50,HH-HFC-L04,200,NO LOGS,123,(887020,380-HBO Max HD 2M,,,,HH-HFC-L04,1503404,,Si
1503404,2021-09-13 16:20:40.0,16:20,RECHAZADA,RECHAZADA,"MARCO RENE VILLATORO LOPEZ ",2560107490101,combo,GUATEMALA,,106,,,,AVENIDA 12B CASA NO 2-50,HH-HFC-L04,200,NO LOGS,123,(887020,380-HBO Max HD 2M,,,,HH-HFC-L04,1503404,,Si
1503412,2021-09-14 18:03:29.0,18:03,created,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,,,,,,,,,,,,1503412,,No
1503415,2021-09-14 12:23:50.0,12:23,address,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,single,,,,,,,CALLE 3,,,,,,,,,,,1503415,,No
1503425,2021-09-15 04:42:09.0,04:42,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,G08438,,,,,,1503425,,No
1503426,2021-09-15 05:13:30.0,05:13,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,G08438,,,,,,1503426,,No
1503445,2021-09-15 09:34:25.0,09:34,address,PENDIENTE,"FIRST NAME NAME LAST ",2198410550103,single,,,,,,,CALZADA TEST,,,,,,,,,,,1503445,,No
1503452,2021-09-15 10:25:26.0,10:25,taxationInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,combo,GUATEMALA,,451,,,,DIAGONAL 10 10-22 SAN FERNANDO,HH-HFC-861,100,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503452,,No
1503452,2021-09-15 10:25:26.0,10:25,taxationInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,combo,GUATEMALA,,416,,,,DIAGONAL 10 10-22 SAN FERNANDO,HH-HFC-861,100,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503452,,No
1503455,2021-09-15 10:41:33.0,10:41,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,combo,GUATEMALA,,416,,,,KILOMETRO 10 10-22 SAN FERNANDO,HH-HFC-861,200,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503455,,No
1503455,2021-09-15 10:41:33.0,10:41,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,combo,GUATEMALA,,451,,,,KILOMETRO 10 10-22 SAN FERNANDO,HH-HFC-861,200,,,4343434434343,17-Detalle de llamadas-202-Paquete HBO HD OneTV,,,,HH-HFC-861,1503455,,No
1503472,2021-09-16 10:52:31.0,10:52,FINALIZADA,FINALIZADA,"MARCO RENE VILLATORO LOPEZ ",2560107490101,combo,GUATEMALA,,106,,,,AVENIDA 5 CASA NO 4-45,HH-HFC-L10,200,,687879,A17N876041,17-Detalle de llamadas-380-HBO Max HD 2M-647-Plan adicional Avanzada HD SC-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-889-Paquete Golden Premier,,,9434036,HH-HFC-L10,1503472,,No
